name,html_url
thebalu,https://github.com/luksan47/mars/issues/16
jamesfer,https://github.com/jaegertracing/jaeger-ui/issues/319
johnnychiuchiu,https://github.com/pandas-dev/pandas/issues/24981
rampreeth,https://github.com/swapagarwal/swag-for-dev/issues/322
arsalan0c,https://github.com/elastic/beats/issues/10376
mmbatha,https://github.com/Azure/azure-cli/issues/8353
duydosomething,https://github.com/swapagarwal/swag-for-dev/issues/320
rchavarria,https://github.com/swapagarwal/swag-for-dev/issues/314
karlpokus,https://github.com/jaegertracing/jaeger/issues/1302
qbradq,https://github.com/commanderx16/x16-emulator/issues/147
zbarbuto,https://github.com/clitetailor/cursornext/issues/3
lavaldi,https://github.com/siddhant1/get-that-issue/issues/9
jcholewa,https://github.com/HabitRPG/habitica/issues/10967
rickyyangz,https://github.com/tendermint/tendermint/issues/3214
darkkatarsis,https://github.com/kalkih/mini-media-player/issues/174
okawa-h,https://github.com/ufosc/club-website/issues/58
qbradq,https://github.com/commanderx16/x16-emulator/issues/145
jonesdev,https://github.com/ankitpokhrel/tus-php/issues/190
punndcoder28,https://github.com/pandas-dev/pandas/issues/28669
PeterArriaza,https://github.com/rwaldron/johnny-five/issues/1551
banyudu,https://github.com/mcollina/autocannon/issues/186
oke-py,https://github.com/grafana/loki/issues/1080
doniyor2109,https://github.com/jest-community/eslint-plugin-jest/issues/217
shreyansh23,https://github.com/internetarchive/openlibrary/issues/1851
shakti97,https://github.com/siddhant1/get-that-issue/issues/7
arvindd,https://github.com/DataHaskell/dh-core/issues/38
reece-bennett,https://github.com/straker/kontra/issues/116
dprothero,https://github.com/OperationCode/resources_api/issues/98
moose-codes,https://github.com/ampproject/amphtml/issues/20543
qawbecrdteyf,https://github.com/internetarchive/openlibrary/issues/2420
adamgfraser,https://github.com/zio/zio-kafka/issues/29
andreamarcolin,https://github.com/zio/zio-kafka/issues/28
pgabara,https://github.com/zio/zio-kafka/issues/27
janisdd,https://github.com/mholt/PapaParse/issues/620
julio-b,https://github.com/polybar/polybar/issues/1886
hopson,https://github.com/FairwindsOps/reckoner/issues/54
mikhkonkov,https://github.com/sorbet/sorbet/issues/1866
kostadriano,https://github.com/facebook/create-react-app/issues/6273
kognate,https://github.com/pandas-dev/pandas/issues/28658
maxbarrett9,https://github.com/siddiquf/github-issues-activity-f19/issues/10
noahhi,https://github.com/siddiquf/github-issues-activity-f19/issues/6
LeonhardWolz,https://github.com/JabRef/jabref/issues/4610
hendrikebbers,https://github.com/AdoptOpenJDK/openjdk-website/issues/582
shrirambalaji,https://github.com/codesandbox/codesandbox-client/issues/2581
Prateek93a,https://github.com/sitture/commit-status/issues/7
kurianbenoy,https://github.com/Cloud-CV/EvalAI/issues/2040
jammerful,https://github.com/kubernetes/website/issues/16588
dsuarezlogans,https://github.com/api-platform/api-platform/issues/1263
asvieira-lucas,https://github.com/hazelcast/hazelcast-aws/issues/108
euank,https://github.com/aws/amazon-vpc-cni-k8s/issues/299
sowmiyamuthuraman,https://github.com/prometheus/consul_exporter/issues/141
hwang381,https://github.com/elastic/beats/issues/13820
YuliaTsareva,https://github.com/angular/angular/issues/32873
sgraczyk,https://github.com/nukeop/nuclear/issues/193
mnkg561,https://github.com/keikoproj/instance-manager/issues/54
Dean177,https://github.com/Schniz/fnm/issues/8
parammittal16,https://github.com/twilio-labs/open-pixel-art/issues/1
alex-laties,https://github.com/thanos-io/thanos/issues/760
tomtuamnuq,https://github.com/JuliaLang/julia/issues/30824
Erfaniaa,https://github.com/strawberry-graphql/strawberry/issues/161
may55,https://github.com/Exodus-Privacy/exodus/issues/233
Aneurysm9,https://github.com/open-telemetry/opentelemetry-go/issues/149
kumaran-14,https://github.com/bokeh/bokeh/issues/9245
cjcarey,https://github.com/quantumlib/Cirq/issues/2191
Shyam-Chen,https://github.com/egoist/vue-router-prefetch/issues/3
paivagustavo,https://github.com/open-telemetry/opentelemetry-go/issues/146
emrox,https://github.com/lobsters/lobsters/issues/746
shreyajain17,https://github.com/apple/turicreate/issues/1350
zkhan12,https://github.com/HBClab/NiBetaSeries/issues/210
benschinn,https://github.com/revery-ui/revery/issues/245
statebait,https://github.com/mozilla/bugzilla-dashboard/issues/32
joelibaceta,https://github.com/legesher/legesher-docs/issues/21
plmercereau,https://github.com/hasura/graphql-engine/issues/1446
rcsalome,https://github.com/line/armeria/issues/2117
vitokhangnguyen,https://github.com/coogie/whatismyviewport/issues/23
deniger,https://github.com/commons-app/apps-android-commons/issues/2332
gopherine,https://github.com/danielcaldas/react-d3-graph/issues/234
goku321,https://github.com/elastic/beats/issues/13806
vivianedias,https://github.com/OriginProtocol/origin/issues/3508
Eien18,https://github.com/Tatoeba/tatoeba2/issues/1750
SivagurunathanV,https://github.com/elastic/elasticsearch/issues/37739
infix,https://github.com/Tarektouati/vue-use-web/issues/7
kimuraz,https://github.com/Tarektouati/vue-use-web/issues/6
karansapolia,https://github.com/webhintio/hint/issues/1748
jee1mr,https://github.com/gpiozero/gpiozero/issues/715
bhumijgupta,https://github.com/microsoft/STL/issues/137
naclcaleb,https://github.com/magenta/magenta-js/issues/363
chipz,https://github.com/playframework/playframework/issues/8981
emer7,https://github.com/electron/electron/issues/16495
ac-optimus,https://github.com/glotzerlab/signac-flow/issues/164
Prakhar314,https://github.com/ritwik12/Celestial-bodies-detection/issues/5
Shanmugapriya03,https://github.com/Haider8/tmessage/issues/15
clementdessoude,https://github.com/jhipster/prettier-java/issues/130
ishantanu,https://github.com/kubernetes-sigs/cluster-api-provider-aws/issues/511
SeleDreams,https://github.com/LMMS/lmms/issues/5201
majagrubic,https://github.com/elastic/kibana/issues/29085
einsteinpp,https://github.com/spatie/regex/issues/33
brettinternet,https://github.com/gatsbyjs/gatsby/issues/17873
joehdodd,https://github.com/Automattic/wp-calypso/issues/30294
gfkauer,https://github.com/PokemonTCG/pokemon-tcg-data/issues/99
clickyotomy,https://github.com/grafana/loki/issues/1051
Evalle,https://github.com/kubernetes/community/issues/4109
gtico80,https://github.com/italia/publiccode-editor/issues/9
Dharmesh-Poddar,https://github.com/oppia/oppia/issues/6140
shilpiverma509,https://github.com/taskcluster/taskcluster/issues/1391
espipj,https://github.com/facebook/react-native/issues/26554
kaitithoma,https://github.com/seata/seata/issues/189
skryvets,https://github.com/ReactiveX/RxJava/issues/6379
AdrienTheMan,https://github.com/FTL13/FTL13/issues/3658
mojones,https://github.com/pandas-dev/pandas/issues/28597
rahulsangwn,https://github.com/radareorg/radare2/issues/12862
t-chaik,https://github.com/google/benchmark/issues/881
ardieorden,https://github.com/geopandas/geopandas/issues/897
el5846,https://github.com/nodejs/node/issues/25595
Twizty,https://github.com/zio/zio/issues/1809
ann458,https://github.com/HUInstituteForICT/workplacelearning/issues/140
thesamuel,https://github.com/allenai/allennlp/issues/2400
clonex10100,https://github.com/python-telegram-bot/python-telegram-bot/issues/1519
patrickmckenna,https://github.com/tiangolo/fastapi/issues/563
thesamuel,https://github.com/allenai/allennlp/issues/2400
clonex10100,https://github.com/python-telegram-bot/python-telegram-bot/issues/1519
patrickmckenna,https://github.com/tiangolo/fastapi/issues/563
MariuszCwikla,https://github.com/testcontainers/testcontainers-java/issues/1909
mauricew,https://github.com/lobsters/lobsters/issues/745
gregdhill,https://github.com/tendermint/tendermint/issues/3160
RiyaJohn,https://github.com/keikoproj/instance-manager/issues/53
Basaingeal,https://github.com/babel/babel/issues/10486
johnyNJ,https://github.com/mlflow/mlflow/issues/1870
2bit-hack,https://github.com/elastic/eui/issues/2362
bgpat,https://github.com/google/go-github/issues/1101
aidarbek,https://github.com/wagtail/wagtail/issues/5000
pangeran-bottor,https://github.com/Haider8/tmessage/issues/13
droidnoob,https://github.com/linkerd/linkerd2/issues/3462
rawlinson,https://github.com/microsoft/microsoft-ui-xaml/issues/203
sohailrajdev97,https://github.com/microsoft/vscode/issues/66748
jshede,https://github.com/quantumlib/Cirq/issues/2147
ThomThomson,https://github.com/elastic/eui/issues/2361
bluec,https://github.com/spatie/laravel-directory-cleanup/issues/26
yeya24,https://github.com/prometheus/node_exporter/issues/1495
Infra-Red,https://github.com/prometheus/haproxy_exporter/issues/170
bharaththiruveedula-zz,https://github.com/prometheus/memcached_exporter/issues/72
afonsojramos,https://github.com/typescript-eslint/tslint-to-eslint-config/issues/154
Abelarm,https://github.com/keras-team/keras/issues/12069
prondubuisi,https://github.com/openemr/openemr/issues/2141
WindQAQ,https://github.com/tensorflow/addons/issues/25
sharmaneha03,https://github.com/purduesigbots/pros-cli/issues/108
sharmaneha03,https://github.com/purduesigbots/pros-cli/issues/108
MindFluid,https://github.com/rosslh/IsEarthStillWarming.com/issues/15
dvehar,https://github.com/elastic/elasticsearch/issues/37584
shadinamrouti,https://github.com/dotnet/AspNetCore.Docs/issues/10457
dani29,https://github.com/GoogleContainerTools/kaniko/issues/533
Exferro,https://github.com/Qiskit/qiskit-terra/issues/1685
naturecodevoid,https://github.com/ct-js/ct-js/issues/121
tobiashienzsch,https://github.com/gobuffalo/buffalo/issues/1540
EzyHow,https://github.com/angular/angular/issues/32803
jcugat,https://github.com/encode/httpx/issues/367
huizew,https://github.com/pandas-dev/pandas/issues/24807
bganglia,https://github.com/pandas-dev/pandas/issues/28555
Tejas2805,https://github.com/MarkBind/markbind/issues/587
dair-targ,https://github.com/pandas-dev/pandas/issues/28552
kwiatkk1,https://github.com/winstonjs/winston/issues/1567
virgilt,https://github.com/taskcluster/taskcluster/issues/1376
gconnect,https://github.com/WikiEducationFoundation/apps-android-wikiedudashboard/issues/57
frehner,https://github.com/web-platform-tests/wpt/issues/14883
pyence,https://github.com/City-Bureau/city-scrapers/issues/656
conwaychriscosmo,https://github.com/kubernetes/website/issues/16463
momofan,https://github.com/fastify/point-of-view/issues/134
Meekohi,https://github.com/mapbox/mapbox-gl-js/issues/8777
AzizNgoueya,https://github.com/Qiskit/qiskit-terra/issues/3116
feat7,https://github.com/internetarchive/openlibrary/issues/1821
HHChaos,https://github.com/microsoft/microsoft-ui-xaml/issues/182
sshukun,https://github.com/kubernetes/website/issues/16441
JakeVdub,https://github.com/lbryio/lbry-desktop/issues/2188
JayH5,https://github.com/encode/httpx/issues/354
3b3ziz,https://github.com/Developmint/nuxt-svg-loader/issues/30
Magalame,https://github.com/DataHaskell/dh-core/issues/37
mukulkhanna,https://github.com/nodejs/node/issues/25495
bhardwajs,https://github.com/microsoft/STL/issues/115
clinejj,https://github.com/stylelint/stylelint/issues/3889
Orodan,https://github.com/frinyvonnick/react-simple-infinite-loading/issues/5
ilyahal,https://github.com/SwifterSwift/SwifterSwift/issues/625
Dishebh,https://github.com/fossasia/open-event-frontend/issues/3529
frasca80,https://github.com/JabRef/jabref/issues/4586
reetamnandi,https://github.com/fossasia/open-event-frontend/issues/3526
jensenjhwang,https://github.com/google/TensorNetwork/issues/260
patrickmccallum,https://github.com/byronmejia/isthenewapplewatchout.com/issues/9
palak2001,https://github.com/opencodeiiita/outpassfinal/issues/2
ivandevp,https://github.com/babel/babel/issues/10460
tomaszps,https://github.com/pandas-dev/pandas/issues/28488
TomaszGrzmilas,https://github.com/Joelius300/ChartJSBlazor/issues/89
mo,https://github.com/stylelint/stylelint/issues/3886
gmeligio,https://github.com/spacemeshos/go-spacemesh/issues/427
jayaram-intel,https://github.com/openssl/openssl/issues/9927
JeffGuKang,https://github.com/parse-community/parse-server/issues/5293
gsantiago,https://github.com/patrickpissurno/node-telefone/issues/1
reapedjuggler,https://github.com/publiclab/infragram/issues/49
PhoeniXAbhisheK,https://github.com/firefox-devtools/profiler/issues/1626
lucmski,https://github.com/google/go-github/issues/1284
IMOKURI,https://github.com/neovim/neovim/issues/11040
shubham1172,https://github.com/brigadecore/brigade/issues/774
Zaretto,https://github.com/JSBSim-Team/jsbsim/issues/155
BrittanyIstenes,https://github.com/xmidt-org/codex-deploy/issues/92
guipleite,https://github.com/pandas-dev/pandas/issues/28469
delima02,https://github.com/ampproject/amphtml/issues/20291
percygautam,https://github.com/arviz-devs/arviz/issues/821
xiao-lix,https://github.com/microsoft/ApplicationInsights-JS/issues/751
DustinHaefele,https://github.com/Automattic/wp-calypso/issues/36174
dpmkl,https://github.com/paritytech/jsonrpsee/issues/2
rajk1121,https://github.com/taskcluster/taskcluster/issues/1363
jgrebholz,https://github.com/aws/aws-cdk/issues/4092
MonliH,https://github.com/badges/shields/issues/2731
StephenWakely,https://github.com/purescript/spago/issues/410
maddy-tod,https://github.com/Qiskit/qiskit-terra/issues/1662
peymanslh,https://github.com/jazzband/pip-tools/issues/895
jdk1997,https://github.com/firefox-devtools/profiler/issues/1616
vishnugt,https://github.com/elastic/elasticsearch/issues/37303
PyExtreme,https://github.com/tensorflow/addons/issues/509
rajibmitra,https://github.com/pandas-dev/pandas/issues/24700
jairojj,https://github.com/mattermost/mattermost-server/issues/12210
sowmiyamuthuraman,https://github.com/beeceej/iGo/issues/14
Defman,https://github.com/feather-rs/feather/issues/131
matej-g,https://github.com/linkerd/linkerd2/issues/3431
viveksoundrapandi,https://github.com/CircleCI-Public/python-orb/issues/2
ledleds,https://github.com/twilio-labs/actions-sms/issues/5
rgomez90,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit/issues/1415
DarrellRichards,https://github.com/mattermost/mattermost-server/issues/12194
4io,https://github.com/lobsters/lobsters/issues/739
dilekuzulmez,https://github.com/visjs/vis-data/issues/22
imacoolgirlyo,https://github.com/visjs/vis-graph3d/issues/19
friedaxvictoria,https://github.com/T-Systems-MMS/phonebook/issues/277
IncentiveLoop,https://github.com/OriginProtocol/origin/issues/3381
rowillia,https://github.com/encode/httpx/issues/338
jakubjanecek,https://github.com/zio/zio/issues/1660
simonrelet,https://github.com/doczjs/docz/issues/1105
hardikpnsp,https://github.com/ritwik12/Virtual-Assistant/issues/73
Kushagra-ag,https://github.com/kefranabg/readme-md-generator/issues/114
agneum,https://github.com/open-telemetry/opentelemetry-go/issues/127
stevenanthonyrevo,https://github.com/open-wc/open-wc/issues/793
hectorhdzg,https://github.com/open-telemetry/opentelemetry-python/issues/134
santoshyadavdev,https://github.com/hasura/graphql-engine/issues/2860
curiousleo,https://github.com/tweag/asterius/issues/274
jmg7173,https://github.com/pandas-dev/pandas/issues/28378
jantznick,https://github.com/VLCTechHub/VLCTechHub-site/issues/56
Ryanmtate,https://github.com/infinyon/fluvio/issues/5
yaodingyd,https://github.com/pnpm/pnpm/issues/2005
dprgarner,https://github.com/stylelint/stylelint/issues/4270
ivan-marquez,https://github.com/edgexfoundry/edgex-go/issues/1746
thomaslevesque,https://github.com/dotnet/aspnetcore/issues/13834
gwynne,https://github.com/vapor/console-kit/issues/119
therhaag,https://github.com/dask/dask/issues/5379
Lumexralph,https://github.com/mattermost/mattermost-server/issues/12105
renilJoseph,https://github.com/mattermost/mattermost-server/issues/12098
cpriebe,https://github.com/apple/swift-nio/issues/1135
Niektory,https://github.com/widelands/widelands/issues/3457
matthiakl,https://github.com/widelands/widelands/issues/581
bolt12,https://github.com/polysemy-research/polysemy-zoo/issues/52
Hardik500,https://github.com/fossasia/open-event-frontend/issues/3513
laxmy,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit/issues/1408
himynameisdave,https://github.com/sindresorhus/ky/issues/174
markosski,https://github.com/zio/zio/issues/1606
free25zer,https://github.com/pytorch/pytorch/issues/25804
meskobalazs,https://github.com/mozillabrasil/sumo_live_helper/issues/71
Atul9,https://github.com/async-rs/async-std/issues/154
turackangal,https://github.com/elastic/elasticsearch/issues/46446
samokisha,https://github.com/Hexlet/hexlet-correction/issues/5
abadojack,https://github.com/mattermost/mattermost-server/issues/12068
sowmiyamuthuraman,https://github.com/mattermost/mattermost-server/issues/12065
adarj,https://github.com/mattermost/mattermost-server/issues/12064
shibasisp,https://github.com/google/go-github/issues/1275
IncentiveLoop,https://github.com/OriginProtocol/origin/issues/3235
pranesh-sp,https://github.com/HBClab/NiBetaSeries/issues/194
marianrick,https://github.com/Jungwoo-An/react-editor-js/issues/4
arshchimni,https://github.com/mattermost/mattermost-server/issues/12058
nainkunal933,https://github.com/sequelize/sequelize/issues/11392
qianyuxiang01,https://github.com/elastic/elasticsearch/issues/46395
Julien29121998,https://github.com/JabRef/jabref/issues/5284
batchunag,https://github.com/less/less.js/issues/3430
gdhameeja,https://github.com/encode/httpx/issues/318
Shanmugapriya03,https://github.com/gothinkster/vue-realworld-example-app/issues/201
mahamat,https://github.com/OriginProtocol/origin/issues/3211
spiffcs,https://github.com/vmware-tanzu/velero/issues/1844
tumile,https://github.com/elastic/elasticsearch/issues/46350
tavogel,https://github.com/nodeshift/opossum/issues/371
omsi6,https://github.com/visjs/vis-network/issues/116
chiroptical,https://github.com/exercism/haskell/issues/841
akshayymahajan,https://github.com/gatsbyjs/gatsby/issues/17379
jgerman,https://github.com/clojure-emacs/cider/issues/2705
YashAgrawal0,https://github.com/AcademySoftwareFoundation/OpenColorIO/issues/819
angwangri,https://github.com/OriginProtocol/origin/issues/3186
rsuttles58,https://github.com/exercism/javascript/issues/721
SamWolski,https://github.com/qutip/qutip-doc/issues/86
MetalDent,https://github.com/Coding-Coach/coding-coach/issues/350
ikrydev,https://github.com/gothinkster/vue-realworld-example-app/issues/198
